20
60
148
47
66
94
99
22
130
95
86
185
179
166
194
180
176
113
103
114
137
127
89
163
187
153
81
77
141
91
61
36
175
78
142
45
5
177
21
82
111
8
104
138
182
25
74
118
90
51
121
73
54
31
193
117
1
38
135
63
122
133
10
178
147
6
188
169
132
13
70
3
15
145
195
168
139
11
33
160
29
0
109
35
143
106
124
128
62
18
55
34
170
152
183
140
4
149
28
59
20
