20
60
94
66
47
148
99
22
179
185
130
95
86
166
194
176
113
26
103
114
137
127
89
163
187
153
81
77
141
91
61
36
78
175
142
45
5
177
21
82
111
8
104
138
182
139
168
195
145
15
3
70
13
132
169
188
6
147
178
10
133
122
135
63
38
1
117
193
31
54
73
121
90
51
118
74
134
11
33
160
29
0
109
35
143
106
124
128
62
18
55
34
170
152
183
140
4
149
28
59
20
