169
132
13
29
0
109
35
143
159
166
194
176
180
113
103
127
89
163
153
121
63
100
40
107
72
90
51
33
160
8
111
77
141
91
36
78
175
136
73
131
10
133
122
135
38
1
198
117
193
31
54
25
182
145
15
3
70
195
168
139
11
138
104
87
21
79
61
80
190
5
177
82
81
119
95
130
20
148
47
94
179
185
86
128
106
124
62
18
55
34
183
140
152
184
155
189
134
147
6
188
169
