119
40
185
106
178
49
148
94
80
133
79
63
26
100
53
135
123
112
4
84
184
48
54
177
10
127
70
1
97
151
59
118
51
176
52
55
57
129
115
5
42
181
159
193
41
139
46
137
15
62
9
152
2
120
44
16
171
175
113
31
78
145
196
81
90
179
92
75
101
86
158
154
180
162
65
116
47
149
131
77
43
160
34
146
22
18
108
93
117
0
143
183
89
23
186
114
144
14
138
165
119
