151
51
149
131
65
116
43
42
184
84
112
4
190
10
177
30
54
160
34
181
146
22
18
108
159
193
41
139
115
59
118
46
68
140
93
0
117
143
183
89
186
23
137
176
80
79
94
63
152
97
1
124
148
9
62
102
144
14
49
178
106
185
165
90
81
196
40
119
52
55
57
129
92
179
145
78
31
56
113
175
171
16
25
44
120
2
75
101
86
26
100
53
180
154
135
70
127
123
162
133
151
