185
196
157
31
16
171
175
113
56
81
90
27
165
40
92
129
152
94
122
79
151
59
118
109
51
176
148
102
49
178
3
14
144
62
9
167
2
75
1
97
101
86
26
63
80
137
23
89
183
143
117
0
46
68
108
18
22
159
139
115
5
42
160
48
54
177
10
4
112
127
70
135
154
133
162
65
116
47
149
131
35
84
184
34
181
193
41
43
123
180
53
120
44
25
78
145
57
55
52
106
185
