10
190
4
84
35
112
127
123
131
149
65
47
43
116
59
118
51
151
162
133
70
135
154
180
158
53
121
100
26
97
86
75
101
1
152
2
57
129
92
120
44
16
171
175
113
31
78
145
196
81
90
165
119
185
40
52
55
106
178
14
144
49
62
9
148
124
94
63
79
80
137
176
23
186
89
183
143
0
117
46
68
140
108
18
146
22
159
193
41
139
115
5
42
184
160
181
34
54
30
177
10
