34
103
146
22
159
142
110
191
139
46
198
115
96
5
197
118
109
141
66
176
122
94
130
12
124
189
19
99
121
97
152
74
125
87
2
1
75
150
101
86
26
100
53
158
154
6
70
135
194
173
180
182
136
63
79
133
161
162
45
151
80
51
72
59
116
105
65
47
149
123
24
131
166
35
11
84
126
29
156
112
4
184
28
77
43
42
193
41
195
181
192
160
48
147
104
177
190
10
54
30
34
